carat,cut,color,clarity,depth,table,x,y,z
0.31,0.0,5.0,4.0,61.4,55.0,4.35,4.41,2.69
0.4,3.0,4.0,4.0,63.1,62.0,4.75,4.66,2.97
2.01,4.0,3.0,6.0,65.6,56.0,7.89,7.84,6.16
1.14,0.0,6.0,3.0,61.5,57.0,6.7,6.73,4.13
2.11,1.0,6.0,6.0,61.0,58.0,8.2,8.29,5.03
1.01,0.0,2.0,4.0,61.6,56.0,6.48,6.45,3.98
0.34,1.0,4.0,3.0,61.3,56.0,4.53,4.48,2.76
1.01,1.0,3.0,3.0,62.7,58.0,6.31,6.36,3.97
0.35,1.0,0.0,5.0,60.1,61.0,4.59,4.56,2.75
0.3,0.0,3.0,3.0,61.7,57.0,4.32,4.3,2.66
0.51,1.0,3.0,2.0,60.9,61.0,5.17,5.11,3.13
0.32,3.0,1.0,5.0,63.4,55.0,4.35,4.36,2.76
1.01,0.0,3.0,5.0,62.6,56.0,6.41,6.44,4.02
1.57,0.0,5.0,5.0,61.7,56.0,7.45,7.48,4.61
0.51,0.0,0.0,5.0,61.7,55.0,5.11,5.16,3.17
0.88,0.0,5.0,5.0,63.2,56.0,6.04,6.09,3.83
0.47,3.0,2.0,3.0,64.0,60.0,4.96,4.87,3.15
0.59,0.0,2.0,5.0,62.0,57.0,5.41,5.34,3.33
0.41,0.0,1.0,4.0,61.6,55.0,4.75,4.79,2.94
1.34,1.0,3.0,2.0,61.3,58.0,7.16,7.1,4.37
1.29,1.0,5.0,4.0,60.4,58.0,7.12,7.03,4.27
1.04,1.0,3.0,4.0,62.2,58.0,6.49,6.4,4.01
0.77,0.0,0.0,3.0,62.2,55.0,5.85,5.88,3.65
1.11,0.0,5.0,5.0,62.4,55.0,6.6,6.64,4.13
1.1,2.0,5.0,5.0,63.5,57.0,6.55,6.53,4.15
0.27,0.0,1.0,4.0,62.7,55.0,4.15,4.18,2.61
0.51,1.0,4.0,4.0,60.9,60.0,5.19,5.16,3.15
1.24,0.0,6.0,4.0,61.7,55.0,6.91,6.96,4.28
0.58,0.0,5.0,1.0,62.1,56.0,5.32,5.34,3.31
0.7,2.0,1.0,5.0,62.7,55.0,5.63,5.67,3.54
0.7,2.0,1.0,4.0,58.8,56.0,5.79,5.84,3.42
0.41,1.0,0.0,5.0,59.6,59.0,4.85,4.82,2.88
0.26,0.0,5.0,3.0,61.6,54.0,4.08,4.12,2.53
0.41,0.0,5.0,2.0,60.7,57.0,4.81,4.84,2.93
0.32,1.0,4.0,1.0,61.4,58.0,4.42,4.37,2.7
0.52,1.0,3.0,2.0,61.2,59.0,5.16,5.14,3.15
1.01,0.0,1.0,6.0,62.4,56.0,6.43,6.39,4.0
0.42,0.0,3.0,4.0,62.2,54.0,4.8,4.82,2.99
0.51,2.0,1.0,5.0,61.3,54.0,5.13,5.18,3.16
0.31,1.0,1.0,5.0,60.1,61.0,4.4,4.35,2.63
0.31,1.0,2.0,4.0,61.3,59.0,4.31,4.34,2.65
0.63,0.0,0.0,0.0,62.5,55.0,5.47,5.5,3.43
1.51,2.0,4.0,6.0,60.2,59.0,7.33,7.43,4.44
1.21,2.0,5.0,5.0,62.8,57.0,6.73,6.8,4.25
1.37,2.0,5.0,6.0,63.0,57.0,6.98,7.05,4.42
0.4,2.0,3.0,5.0,61.7,61.0,4.63,4.68,2.87
1.52,1.0,5.0,6.0,59.8,62.0,7.47,7.41,4.45
0.32,0.0,0.0,4.0,62.5,56.0,4.45,4.38,2.76
0.34,2.0,3.0,5.0,61.5,56.0,4.45,4.52,2.76
0.4,0.0,0.0,2.0,61.9,56.0,4.74,4.76,2.94
1.56,1.0,6.0,4.0,61.7,58.0,7.41,7.46,4.59
1.23,0.0,2.0,4.0,62.4,54.0,6.84,6.87,4.28
0.9,1.0,4.0,7.0,58.8,62.0,6.32,6.26,3.7
0.31,3.0,2.0,4.0,63.7,59.0,4.31,4.26,2.73
0.51,2.0,1.0,6.0,58.3,63.0,5.21,5.26,3.05
0.52,3.0,2.0,3.0,61.2,62.0,5.12,5.05,3.11
0.36,1.0,4.0,3.0,60.8,59.0,4.62,4.59,2.8
0.3,1.0,4.0,4.0,61.1,59.0,4.37,4.3,2.65
0.34,0.0,0.0,3.0,61.1,55.0,4.52,4.55,2.77
0.72,4.0,0.0,4.0,65.4,56.0,5.68,5.6,3.69
1.09,0.0,2.0,5.0,62.0,56.0,6.61,6.56,4.08
0.53,2.0,2.0,6.0,60.5,60.0,5.19,5.23,3.15
0.31,0.0,5.0,1.0,62.0,54.0,4.37,4.4,2.72
0.77,1.0,0.0,4.0,61.2,59.0,5.91,5.86,3.6
1.2,0.0,5.0,0.0,61.5,56.0,6.79,6.84,4.19
1.31,0.0,3.0,3.0,62.2,56.0,7.05,7.01,4.37
0.99,0.0,2.0,5.0,62.1,58.0,6.33,6.4,3.95
0.32,0.0,3.0,4.0,62.5,56.0,4.42,4.38,2.75
1.01,0.0,5.0,4.0,62.0,54.0,6.43,6.47,4.0
1.01,3.0,4.0,5.0,59.5,62.0,6.49,6.55,3.88
1.07,0.0,3.0,4.0,63.0,55.0,6.55,6.5,4.11
0.71,0.0,1.0,4.0,62.2,57.0,5.69,5.73,3.55
1.5,0.0,1.0,5.0,62.0,55.0,7.4,7.32,4.56
0.32,0.0,1.0,4.0,61.7,56.0,4.41,4.44,2.73
0.3,1.0,2.0,4.0,61.6,58.0,4.29,4.31,2.65
0.38,0.0,3.0,3.0,62.1,56.0,4.68,4.63,2.89
0.46,0.0,5.0,2.0,61.4,57.0,4.96,5.0,3.06
0.46,2.0,1.0,5.0,61.8,57.0,4.93,4.98,3.06
0.7,2.0,4.0,5.0,61.5,57.0,5.64,5.68,3.48
0.36,0.0,1.0,4.0,61.2,56.0,4.63,4.59,2.82
0.71,3.0,5.0,2.0,63.1,58.0,5.64,5.71,3.58
0.72,1.0,1.0,5.0,63.0,56.0,5.76,5.73,3.62
0.71,3.0,2.0,6.0,64.5,55.6,5.58,5.61,3.6
1.75,3.0,4.0,6.0,64.1,56.0,7.59,7.55,4.85
0.9,0.0,0.0,4.0,63.0,57.0,6.14,6.09,3.85
0.53,3.0,1.0,6.0,63.4,56.0,5.16,5.18,3.28
0.53,1.0,1.0,4.0,59.6,58.0,5.36,5.32,3.18
0.38,2.0,0.0,5.0,59.7,60.0,4.66,4.69,2.79
0.4,3.0,3.0,6.0,63.4,59.0,4.64,4.66,2.95
0.5,3.0,5.0,4.0,64.6,59.0,4.9,4.95,3.18
1.79,0.0,4.0,6.0,61.5,56.0,7.77,7.81,4.79
0.52,2.0,1.0,5.0,62.7,57.0,5.1,5.14,3.21
1.09,1.0,5.0,4.0,61.3,58.0,6.63,6.58,4.05
1.51,1.0,3.0,3.0,59.5,59.0,7.45,7.41,4.42
0.65,2.0,5.0,2.0,61.3,59.3,5.52,5.59,3.4
1.23,1.0,5.0,4.0,61.7,58.0,6.87,6.85,4.23
1.05,1.0,2.0,6.0,62.8,55.0,6.55,6.48,4.09
0.71,2.0,3.0,3.0,64.0,56.0,5.65,5.67,3.62
1.01,4.0,3.0,4.0,64.4,58.0,6.25,6.18,4.0
1.04,1.0,2.0,4.0,61.7,59.0,6.49,6.45,3.99
1.23,0.0,2.0,3.0,61.3,57.0,6.86,6.93,4.23
0.71,1.0,0.0,6.0,61.6,60.0,5.7,5.64,3.49
0.91,2.0,1.0,6.0,60.5,59.0,6.26,6.34,3.81
0.26,2.0,2.0,2.0,60.0,59.0,4.11,4.15,2.48
1.12,3.0,2.0,4.0,63.8,57.0,6.59,6.61,4.21
0.33,0.0,4.0,0.0,60.6,57.0,4.51,4.5,2.73
1.37,1.0,4.0,4.0,60.9,59.0,7.22,7.17,4.38
2.01,2.0,5.0,3.0,62.9,59.0,7.94,8.03,5.02
0.42,0.0,0.0,3.0,62.3,57.0,4.8,4.76,2.98
0.34,0.0,0.0,0.0,62.1,57.0,4.52,4.46,2.79
1.17,0.0,3.0,3.0,61.8,57.0,6.76,6.8,4.19
0.36,2.0,1.0,5.0,59.9,60.0,4.59,4.62,2.76
1.0,3.0,3.0,5.0,62.5,62.0,6.32,6.36,3.96
1.15,1.0,5.0,5.0,62.2,56.0,6.77,6.67,4.18
0.92,0.0,2.0,4.0,61.2,56.0,6.25,6.3,3.84
0.32,0.0,4.0,2.0,62.2,54.0,4.42,4.46,2.76
0.53,0.0,6.0,5.0,61.4,56.0,5.2,5.23,3.2
0.87,2.0,3.0,6.0,59.9,58.0,6.19,6.23,3.72
1.62,3.0,4.0,4.0,61.5,60.8,7.48,7.53,4.62
0.3,0.0,3.0,1.0,62.7,54.0,4.3,4.34,2.71
0.31,2.0,5.0,4.0,61.6,56.0,4.36,4.39,2.69
0.53,0.0,3.0,4.0,60.1,54.0,5.31,5.3,3.19
0.75,1.0,2.0,4.0,59.6,59.0,6.04,5.94,3.57
0.34,0.0,1.0,5.0,61.4,54.0,4.53,4.5,2.77
1.03,2.0,6.0,6.0,58.0,60.0,6.64,6.67,3.86
1.51,1.0,3.0,4.0,60.8,60.0,7.42,7.38,4.5
1.5,2.0,3.0,4.0,63.5,54.0,7.26,7.22,4.6
0.34,1.0,4.0,3.0,62.2,58.0,4.48,4.43,2.77
0.3,0.0,3.0,5.0,62.1,53.0,4.32,4.37,2.7
1.12,1.0,1.0,6.0,61.1,58.0,6.73,6.69,4.1
1.5,1.0,2.0,2.0,58.8,58.0,7.51,7.43,4.39
0.71,0.0,1.0,1.0,62.3,55.0,5.68,5.72,3.55
1.31,1.0,6.0,5.0,60.7,58.0,7.11,7.06,4.3
0.54,1.0,1.0,4.0,60.7,56.0,5.32,5.29,3.22
0.31,2.0,4.0,4.0,62.5,54.0,4.35,4.39,2.73
2.12,1.0,6.0,6.0,62.3,61.0,8.21,8.16,5.1
0.53,2.0,3.0,3.0,60.9,56.0,5.24,5.27,3.2
1.0,0.0,2.0,6.0,61.8,57.0,6.36,6.45,3.96
0.51,0.0,1.0,5.0,62.4,55.0,5.09,5.14,3.19
1.24,0.0,6.0,4.0,62.8,56.0,6.83,6.8,4.28
1.01,1.0,2.0,3.0,62.5,58.0,6.42,6.37,4.0
1.12,1.0,4.0,5.0,61.6,58.0,6.72,6.62,4.11
1.43,4.0,1.0,5.0,65.1,56.0,7.1,7.03,4.61
1.59,1.0,6.0,4.0,62.6,59.0,7.43,7.45,4.66
0.32,0.0,3.0,6.0,62.2,53.0,4.4,4.44,2.75
0.31,0.0,4.0,5.0,61.9,56.0,4.38,4.35,2.7
0.35,0.0,5.0,4.0,61.7,57.0,4.56,4.52,2.8
1.01,0.0,3.0,4.0,61.6,57.0,6.41,6.44,3.96
1.02,1.0,5.0,5.0,62.7,55.0,6.48,6.41,4.04
0.61,0.0,1.0,5.0,61.2,56.0,5.5,5.48,3.36
0.9,1.0,0.0,6.0,61.0,59.0,6.18,6.14,3.76
1.0,3.0,1.0,5.0,59.3,61.0,6.42,6.53,3.84
0.57,2.0,2.0,4.0,62.0,54.0,5.31,5.34,3.3
0.32,1.0,4.0,4.0,59.5,58.0,4.5,4.47,2.67
0.92,3.0,3.0,6.0,63.8,57.0,6.19,6.13,3.93
0.32,3.0,0.0,6.0,63.4,56.0,4.36,4.38,2.77
0.52,0.0,0.0,4.0,62.7,53.0,5.14,5.17,3.23
0.32,0.0,1.0,3.0,61.6,55.0,4.43,4.46,2.74
0.36,2.0,2.0,2.0,61.6,55.0,4.58,4.6,2.83
0.57,0.0,3.0,3.0,62.1,56.0,5.33,5.3,3.3
1.36,3.0,3.0,5.0,64.3,59.0,6.93,6.85,4.43
0.71,0.0,3.0,4.0,61.8,56.0,5.73,5.76,3.55
0.82,0.0,1.0,6.0,62.6,55.0,5.94,5.98,3.73
1.05,0.0,4.0,6.0,60.6,57.0,6.59,6.55,3.98
1.25,1.0,0.0,6.0,63.0,62.0,6.86,6.82,4.3
0.32,0.0,3.0,3.0,62.0,56.0,4.35,4.39,2.71
0.45,0.0,3.0,1.0,61.5,57.0,4.91,4.95,3.03
0.3,0.0,3.0,3.0,62.5,57.0,4.32,4.29,2.69
1.55,2.0,3.0,6.0,61.9,60.0,7.31,7.36,4.54
1.18,2.0,6.0,6.0,63.5,57.0,6.68,6.74,4.26
2.01,1.0,3.0,5.0,60.3,59.0,8.23,8.15,4.94
1.01,2.0,2.0,6.0,62.4,58.0,6.37,6.41,3.99
0.39,0.0,4.0,5.0,61.5,56.0,4.69,4.71,2.89
0.71,3.0,0.0,6.0,56.6,63.0,5.9,5.76,3.3
0.55,1.0,3.0,5.0,60.1,61.0,5.32,5.29,3.19
1.29,2.0,3.0,6.0,63.3,61.0,6.84,6.8,4.32
0.46,0.0,1.0,6.0,61.3,56.0,5.02,4.96,3.06
0.54,0.0,0.0,2.0,61.2,55.0,5.31,5.25,3.23
0.32,0.0,3.0,3.0,61.7,55.0,4.43,4.39,2.72
0.26,0.0,3.0,3.0,62.5,53.0,4.1,4.13,2.57
0.91,2.0,3.0,2.0,62.1,60.0,6.14,6.19,3.83
1.25,0.0,3.0,2.0,61.5,55.0,6.92,6.94,4.26
0.3,0.0,6.0,1.0,61.8,56.0,4.31,4.33,2.67
1.0,1.0,2.0,6.0,62.6,58.0,6.37,6.31,3.97
1.01,0.0,2.0,3.0,63.2,56.0,6.35,6.41,4.03
0.34,0.0,3.0,4.0,61.4,57.0,4.48,4.51,2.76
1.23,2.0,4.0,5.0,63.0,55.0,6.72,6.78,4.27
0.5,0.0,5.0,2.0,61.8,57.0,5.09,5.11,3.15
1.06,0.0,4.0,5.0,62.2,57.0,6.56,6.49,4.06
1.2,2.0,3.0,2.0,60.7,60.0,6.8,6.84,4.14
2.01,1.0,6.0,3.0,60.1,59.0,8.25,8.18,4.94
0.5,0.0,0.0,2.0,61.4,55.0,5.13,5.16,3.16
1.86,1.0,4.0,6.0,62.3,57.0,7.85,7.82,4.88
0.55,2.0,4.0,4.0,62.0,55.2,5.28,5.31,3.28
0.7,2.0,6.0,4.0,63.3,58.0,5.61,5.63,3.56
1.23,1.0,5.0,4.0,61.1,60.0,6.95,6.89,4.23
0.3,1.0,6.0,4.0,60.6,59.0,4.38,4.34,2.64
0.73,2.0,2.0,5.0,62.5,56.0,5.69,5.73,3.57
1.14,1.0,5.0,4.0,62.8,60.0,6.68,6.59,4.17
1.55,0.0,3.0,2.0,61.9,54.0,7.41,7.45,4.6
1.01,3.0,0.0,6.0,61.5,56.0,6.36,6.42,3.93
1.01,1.0,3.0,3.0,59.5,60.0,6.49,6.48,3.86
1.33,2.0,4.0,6.0,60.8,59.0,7.07,7.11,4.31
0.35,3.0,2.0,6.0,63.8,56.0,4.45,4.48,2.85
1.04,1.0,4.0,2.0,59.1,60.0,6.66,6.6,3.92
0.41,1.0,3.0,5.0,61.3,58.0,4.76,4.8,2.93
0.8,0.0,2.0,4.0,61.3,55.0,5.98,6.0,3.67
0.32,2.0,1.0,5.0,62.2,58.0,4.36,4.39,2.72
2.01,3.0,5.0,4.0,63.8,58.0,7.82,7.89,5.01
0.72,1.0,6.0,4.0,60.2,59.0,5.85,5.81,3.51
1.01,2.0,3.0,5.0,62.9,58.0,6.35,6.4,4.01
0.5,2.0,1.0,5.0,62.7,55.0,5.06,5.09,3.18
0.76,3.0,5.0,5.0,64.3,60.0,5.69,5.64,3.64
0.5,3.0,0.0,6.0,58.5,64.0,5.2,5.12,3.02
0.51,1.0,0.0,5.0,60.3,59.0,5.22,5.2,3.14
0.41,0.0,1.0,2.0,62.8,54.0,4.77,4.72,2.98
1.25,0.0,3.0,6.0,61.5,56.0,7.0,6.92,4.28
0.45,3.0,1.0,5.0,63.9,57.0,4.86,4.81,3.09
0.4,2.0,1.0,5.0,61.7,60.0,4.68,4.72,2.9
1.17,3.0,5.0,5.0,60.0,64.0,6.91,6.83,4.12
0.25,2.0,1.0,2.0,63.0,55.0,4.0,4.03,2.53
0.7,3.0,4.0,6.0,63.8,57.0,5.58,5.55,3.55
1.09,2.0,6.0,1.0,63.9,56.0,6.47,6.51,4.15
1.51,0.0,3.0,6.0,62.3,56.0,7.31,7.37,4.57
0.37,1.0,1.0,4.0,63.0,58.0,4.58,4.53,2.87
1.2,1.0,3.0,5.0,62.7,58.0,6.71,6.66,4.19
0.31,1.0,0.0,4.0,60.7,59.0,4.35,4.38,2.65
0.43,0.0,2.0,1.0,62.3,55.0,4.88,4.85,3.03
0.81,0.0,1.0,1.0,62.5,54.0,5.95,5.98,3.73
1.5,2.0,6.0,2.0,63.3,56.0,7.18,7.29,4.58
1.0,1.0,0.0,3.0,62.7,60.0,6.36,6.31,3.97
1.54,1.0,3.0,4.0,60.9,59.0,7.49,7.45,4.55
0.7,0.0,0.0,3.0,62.3,55.0,5.64,5.68,3.53
0.9,2.0,0.0,5.0,59.4,62.0,6.19,6.24,3.69
0.81,0.0,6.0,4.0,62.1,56.0,5.92,5.97,3.69
0.43,2.0,0.0,6.0,63.3,57.0,4.82,4.79,3.04
0.35,1.0,2.0,3.0,60.7,58.0,4.58,4.54,2.77
0.81,2.0,1.0,5.0,60.3,60.0,6.07,6.1,3.67
0.71,1.0,3.0,4.0,60.4,61.0,5.81,5.77,3.5
1.09,0.0,2.0,2.0,62.1,56.0,6.55,6.59,4.08
2.0,4.0,3.0,4.0,67.6,58.0,7.65,7.61,5.16
1.21,1.0,5.0,6.0,59.9,58.0,6.94,6.91,4.15
1.03,0.0,2.0,4.0,61.4,58.0,6.49,6.51,3.99
0.96,2.0,2.0,5.0,62.1,62.0,6.24,6.32,3.9
0.71,1.0,3.0,4.0,63.0,54.0,5.69,5.64,3.57
1.13,0.0,0.0,5.0,61.8,56.0,6.74,6.68,4.15
0.58,1.0,1.0,3.0,60.7,58.0,5.41,5.36,3.27
2.51,1.0,6.0,6.0,59.3,58.0,8.83,8.87,5.25
0.77,0.0,0.0,5.0,62.6,57.0,5.81,5.92,3.67
0.29,3.0,1.0,2.0,63.2,60.0,4.17,4.19,2.64
0.7,2.0,2.0,4.0,62.8,58.0,5.6,5.64,3.53
1.5,4.0,3.0,4.0,66.2,53.0,7.12,7.08,4.7
1.01,0.0,5.0,1.0,61.7,56.0,6.42,6.47,3.98
0.36,1.0,1.0,4.0,61.3,60.0,4.54,4.59,2.8
0.72,3.0,2.0,5.0,63.9,62.0,5.7,5.63,3.62
1.0,0.0,1.0,4.0,62.1,56.0,6.42,6.39,3.98
0.42,0.0,3.0,1.0,61.9,56.0,4.8,4.85,2.98
0.35,1.0,2.0,3.0,60.5,58.0,4.59,4.57,2.77
1.33,2.0,2.0,5.0,63.3,56.0,6.91,6.95,4.39
0.51,0.0,1.0,5.0,60.9,54.0,5.17,5.21,3.16
0.71,2.0,3.0,5.0,62.4,57.0,5.66,5.69,3.54
2.06,2.0,2.0,7.0,58.7,61.0,8.31,8.33,4.88
0.33,1.0,3.0,3.0,60.1,61.0,4.48,4.44,2.68
0.3,1.0,5.0,3.0,60.8,59.0,4.32,4.3,2.62
1.0,2.0,5.0,5.0,58.5,61.0,6.51,6.55,3.82
0.4,0.0,3.0,1.0,62.3,54.0,4.75,4.76,2.96
0.51,2.0,3.0,2.0,60.9,56.0,5.17,5.21,3.16
1.01,3.0,1.0,5.0,63.6,57.0,6.27,6.3,4.0
1.73,1.0,2.0,4.0,61.2,58.0,7.76,7.69,4.73
0.74,3.0,3.0,5.0,64.2,59.0,5.69,5.62,3.63
1.18,1.0,5.0,3.0,62.1,58.0,6.76,6.7,4.18
0.59,1.0,3.0,3.0,62.5,53.0,5.46,5.35,3.38
0.27,0.0,0.0,2.0,62.3,57.0,4.15,4.13,2.58
1.0,4.0,5.0,4.0,65.7,58.0,6.25,6.2,4.09
1.01,4.0,1.0,7.0,64.5,58.0,6.29,6.21,4.03
0.7,0.0,0.0,6.0,62.0,57.0,5.68,5.65,3.51
0.31,2.0,3.0,3.0,62.0,59.0,4.28,4.3,2.66
0.71,0.0,2.0,4.0,62.1,54.0,5.68,5.72,3.54
1.55,0.0,6.0,3.0,60.4,57.0,7.52,7.54,4.55
0.3,1.0,0.0,4.0,60.6,59.0,4.36,4.28,2.62
2.01,3.0,5.0,4.0,63.6,57.0,7.87,7.95,5.03
0.33,2.0,0.0,1.0,62.1,58.0,4.39,4.46,2.75
0.44,1.0,6.0,3.0,61.9,57.0,4.9,4.83,3.01
0.41,1.0,1.0,5.0,62.8,58.0,4.77,4.72,2.98
0.9,1.0,0.0,6.0,58.8,59.0,6.28,6.24,3.68
1.01,4.0,4.0,4.0,64.5,60.0,6.3,6.25,4.05
0.31,1.0,1.0,4.0,61.0,59.0,4.39,4.33,2.66
0.5,1.0,0.0,5.0,61.3,60.0,5.15,5.1,3.14
1.07,2.0,3.0,6.0,59.9,59.0,6.61,6.67,3.98
0.71,1.0,3.0,4.0,60.3,59.0,5.79,5.76,3.48
1.01,1.0,4.0,3.0,61.1,58.0,6.48,6.45,3.95
1.01,2.0,1.0,4.0,63.1,56.0,6.34,6.4,4.02
0.74,0.0,6.0,2.0,61.7,55.0,5.83,5.87,3.61
0.4,0.0,3.0,1.0,61.6,57.0,4.76,4.75,2.93
1.11,4.0,4.0,6.0,64.4,58.0,6.55,6.5,4.2
0.43,1.0,3.0,5.0,62.7,56.0,4.83,4.8,3.02
0.37,2.0,2.0,3.0,58.6,65.0,4.68,4.71,2.75
0.4,2.0,3.0,3.0,60.0,56.0,4.81,4.85,2.9
0.54,0.0,0.0,5.0,60.7,56.0,5.3,5.27,3.21
1.13,2.0,2.0,2.0,59.6,59.0,6.82,6.87,4.08
0.72,1.0,2.0,5.0,62.6,59.0,5.74,5.69,3.58
1.2,4.0,2.0,7.0,64.6,56.0,6.73,6.66,4.33
1.05,3.0,3.0,6.0,63.2,54.0,6.49,6.52,4.11
0.33,0.0,3.0,3.0,61.6,57.0,4.41,4.45,2.73
0.32,0.0,4.0,3.0,61.1,56.0,4.44,4.46,2.72
1.06,0.0,0.0,3.0,61.7,55.0,6.53,6.57,4.04
0.57,0.0,2.0,4.0,60.7,56.0,5.37,5.41,3.27
1.0,4.0,3.0,4.0,64.5,58.0,6.26,6.2,4.02
1.03,0.0,4.0,6.0,61.1,57.0,6.48,6.52,3.97
0.23,2.0,0.0,2.0,63.5,58.0,3.86,3.89,2.46
0.36,0.0,4.0,5.0,61.4,56.0,4.56,4.59,2.81
1.27,1.0,4.0,4.0,58.9,61.0,7.09,7.03,4.16
0.75,0.0,6.0,5.0,61.5,56.0,5.83,5.87,3.6
1.2,0.0,4.0,4.0,62.2,55.0,6.76,6.85,4.23
0.31,1.0,1.0,5.0,58.3,60.0,4.51,4.48,2.62
0.37,2.0,2.0,6.0,60.7,57.0,4.62,4.67,2.82
1.51,1.0,4.0,3.0,61.0,60.0,7.29,7.34,4.46
1.04,0.0,3.0,6.0,61.9,58.0,6.47,6.51,4.02
0.71,0.0,0.0,4.0,61.2,56.0,5.76,5.78,3.53
1.0,2.0,1.0,6.0,60.6,61.0,6.39,6.44,3.89
1.35,1.0,6.0,5.0,61.1,61.0,7.13,7.1,4.35
1.03,0.0,2.0,4.0,60.2,54.0,6.64,6.61,3.99
0.32,1.0,5.0,3.0,61.0,60.0,4.47,4.42,2.71
0.46,2.0,3.0,3.0,62.8,57.0,4.92,4.83,3.06
0.74,2.0,1.0,6.0,63.0,58.0,5.73,5.77,3.62
0.75,4.0,2.0,3.0,55.8,70.0,6.09,5.98,3.37
0.3,0.0,3.0,3.0,61.9,56.0,4.34,4.29,2.67
0.71,0.0,2.0,3.0,62.6,55.0,5.71,5.67,3.56
0.51,1.0,4.0,2.0,60.8,61.0,5.12,5.08,3.1
2.01,2.0,5.0,3.0,62.8,59.0,8.02,8.07,5.05
0.38,1.0,1.0,4.0,62.2,59.0,4.67,4.63,2.89
0.54,0.0,3.0,4.0,61.5,55.0,5.24,5.27,3.23
1.01,2.0,1.0,4.0,63.2,57.0,6.38,6.35,4.02
0.42,2.0,1.0,2.0,62.1,56.0,4.79,4.82,2.98
0.36,2.0,3.0,2.0,59.5,56.0,4.68,4.73,2.8
0.7,1.0,1.0,5.0,61.2,57.0,5.73,5.68,3.49
0.42,1.0,0.0,5.0,60.8,59.0,4.85,4.82,2.94
0.59,2.0,2.0,5.0,63.1,57.0,5.39,5.36,3.39
0.7,3.0,5.0,4.0,57.1,61.0,5.9,5.93,3.38
1.08,3.0,1.0,6.0,63.7,57.0,6.54,6.49,4.15
0.31,0.0,4.0,2.0,62.4,56.0,4.38,4.34,2.72
1.06,0.0,3.0,6.0,61.0,57.0,6.56,6.61,4.02
0.4,0.0,2.0,2.0,61.5,59.0,4.75,4.81,2.94
0.72,1.0,1.0,5.0,62.1,58.0,5.76,5.73,3.57
0.42,2.0,0.0,5.0,63.0,59.0,4.77,4.79,3.01
0.23,1.0,0.0,2.0,58.9,60.0,4.03,3.95,2.35
0.56,0.0,1.0,6.0,61.9,55.0,5.32,5.34,3.3
0.5,2.0,3.0,1.0,61.5,56.0,5.11,5.14,3.15
1.04,1.0,4.0,4.0,60.4,59.0,6.66,6.51,3.98
0.3,1.0,3.0,3.0,62.5,59.0,4.32,4.25,2.68
1.04,1.0,2.0,4.0,60.1,59.0,6.61,6.56,3.96
0.33,0.0,4.0,4.0,61.2,55.0,4.47,4.45,2.73
1.01,1.0,4.0,5.0,62.3,58.0,6.42,6.35,3.98
0.7,0.0,0.0,2.0,62.0,53.4,5.69,5.72,3.54
1.3,0.0,4.0,2.0,61.5,55.0,7.07,7.03,4.34
0.38,1.0,2.0,3.0,62.4,59.0,4.63,4.57,2.87
0.54,1.0,3.0,4.0,62.7,58.0,5.19,5.15,3.24
1.01,1.0,5.0,5.0,62.9,58.0,6.37,6.34,4.0
0.91,1.0,3.0,5.0,61.8,60.0,6.21,6.18,3.83
0.31,2.0,2.0,4.0,62.9,56.0,4.3,4.32,2.71
0.9,4.0,0.0,5.0,64.0,63.0,6.12,6.04,3.89
0.4,0.0,2.0,0.0,61.9,54.0,4.75,4.81,2.96
1.51,1.0,1.0,5.0,58.3,59.0,7.52,7.47,4.37
0.3,0.0,1.0,5.0,61.6,54.0,4.32,4.35,2.67
0.23,2.0,4.0,2.0,62.6,56.0,3.92,3.95,2.46
0.73,2.0,4.0,3.0,61.6,59.0,5.74,5.81,3.56
1.01,1.0,2.0,6.0,60.0,59.0,6.47,6.41,3.86
1.04,0.0,3.0,3.0,61.7,56.0,6.47,6.52,4.01
0.38,2.0,0.0,4.0,60.9,58.0,4.63,4.67,2.83
0.43,2.0,1.0,4.0,62.8,56.0,4.79,4.86,3.03
1.12,1.0,3.0,0.0,61.2,58.0,6.67,6.7,4.09
0.34,0.0,1.0,4.0,62.5,55.0,4.46,4.5,2.8
1.5,4.0,2.0,6.0,64.7,59.0,7.13,7.05,4.59
0.3,2.0,0.0,4.0,60.3,60.0,4.28,4.31,2.59
0.54,1.0,5.0,3.0,61.5,58.0,5.28,5.26,3.24
0.71,1.0,4.0,6.0,62.4,56.0,5.7,5.64,3.54
0.51,1.0,1.0,4.0,61.7,58.0,5.15,5.12,3.17
0.4,3.0,3.0,3.0,59.6,61.0,4.82,4.85,2.88
0.25,2.0,3.0,1.0,61.8,56.0,4.03,4.06,2.5
0.7,2.0,1.0,4.0,62.9,57.0,5.66,5.69,3.57
0.36,0.0,3.0,5.0,62.7,55.0,4.54,4.59,2.86
0.29,2.0,1.0,3.0,62.4,55.0,4.2,4.25,2.63
0.31,0.0,1.0,4.0,62.0,55.0,4.34,4.37,2.7
1.06,0.0,3.0,4.0,61.9,54.0,6.54,6.58,4.06
0.3,0.0,1.0,2.0,61.4,55.0,4.33,4.36,2.67
1.0,3.0,5.0,4.0,62.6,59.0,6.28,6.33,3.95
1.23,2.0,4.0,3.0,61.3,53.0,6.93,6.98,4.26
1.01,0.0,3.0,5.0,61.1,58.0,6.43,6.49,3.95
